ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000448857931,DDR190314000716747095,30171546863,HH,Household,U,RD05,,844 Quit Disagree Lane,,,Skin Hamlet,FE7 5VD,130.4702,-72.1599,W85003008,W37333548,N65736943,W81775311,E19687369,4,2,HH_QF3R1E,,,0
DDR190314000448417203,DDR190314000459187965,47615255639,HH,Household,U,RD05,,490 Shadow Thousand Alley,,,Passing Hamlet,XK4 9VJ,142.6785,-31.2286,W53294832,E93444338,E36151825,E69917369,E72724074,5,4,HH_QF3R1E,,,0
DDR190314000610802401,DDR190314000313537683,79239907101,HH,Household,U,RD06,,273 Reflects Separation Road,,,Trance Hamlet,XE1 5TH,-42.7175,-97.5627,N84893179,W82324106,W84047044,W56915411,W23318174,5,1,HH_QF3R1E,,,0
DDR190314000995524767,DDR190314000528365344,76547670086,HH,Household,U,RD06,,976 Lifestyle Algorithm Road,,,Salon Village,EZ3 6KP,30.6496,65.8114,N50673368,E78860573,N32732623,N14226924,W97611168,2,3,HH_QF3R1E,,,0
DDR190314000366577346,DDR190314000542588771,24161660852,HH,Household,U,RD04,,407 Appendix Paxil Street,,,Undertake Village,ZN7 4TL,-23.7581,-114.1929,W48889726,W74588969,E96910753,W96474102,N97190029,1,3,HH_QF3R1E,,,0
DDR190314000840758733,DDR190314000823296121,37221894802,HH,Household,U,RD03,,676 Ireland Logos Alley,,,Diagram Village,DS5 7XM,-5.1619,-5.3445,N63533696,W93879841,E90738322,N48783799,E42443840,5,4,HH_QF3R1E,,,0
DDR190314000720278179,DDR190314000714741617,21751691123,HH,Household,U,RD04,,821 Designation Maiden Road,,,Unavailable Town,GG2 7VJ,-30.9708,-144.6316,N87300341,W49806189,N15077678,E50851663,N35421818,2,5,HH_QF3R1E,,,0
DDR190314000422158471,DDR190314000686400455,47087329832,HH,Household,U,RD05,,591 Standard Tension Lane,,,Maria Village,OV6 9BP,-108.4596,-157.5427,W34751861,N22446454,N39513184,N92328565,E95329475,3,3,HH_QF3R1E,,,0
DDR190314000847570694,DDR190314000799019768,83599213397,HH,Household,U,RD03,,54 Lens Cindy Lane,,,Valley Village,TE8 1MQ,67.3220,-39.8385,E76646720,W21778247,W95702655,E24534544,N68591502,5,1,HH_QF3R1E,,,0
DDR190314000751286875,DDR190314000802107340,15308609481,HH,Household,U,RD02,,65 Laptop Commonwealth Avenue,,,Sacramento Hamlet,QO9 2ZU,-60.3441,125.3047,E15449640,E97261008,E79068736,W44737825,E49274149,3,5,HH_QF3R1W,,,0
DDR190314000814870278,DDR190314000979639820,85390350303,HH,Household,U,RD03,,834 Labor Attended Alley,,,Vocational City,QT4 1RO,47.6700,-45.9379,E24512379,W29592297,N54928765,W13172456,E81015719,2,4,HH_QF3R1W,,,0
DDR190314000520789802,DDR190314000587739640,37106692483,HH,Household,U,RD03,,532 Clinton Solar Street,,,Kodak City,FD8 6MN,-5.8161,-32.7072,W52887632,N93319914,E65026291,N68883037,N83097758,4,5,HH_QF3R1W,,,0
DDR190314000986351475,DDR190314000865616988,80851949193,HH,Household,U,RD05,,118 Optimize Tail Alley,,,Deadly Village,KY9 7OA,50.6188,180.9917,W49108367,N66111362,N62315850,W20347210,N96784788,3,5,HH_QF3R1W,,,0
DDR190314000420790951,DDR190314000384367199,70317435222,HH,Household,U,RD05,,633 Furniture Removal Avenue,,,Robot Town,WH7 1NV,180.8408,-59.8862,E94232524,N55652895,E90507685,N54261410,N30491580,5,1,HH_QF3R1W,,,0
DDR190314000685039725,DDR190314000339340378,84170637415,HH,Household,U,RD05,,901 Waves Actress Street,,,Asking Town,DQ3 5GJ,-139.5782,-5.7132,N56078002,E79480024,E47997207,W56329738,W19503638,2,2,HH_QF3R1W,,,0
DDR190314000348133133,DDR190314000304294836,33798688966,HH,Household,U,RD05,,670 Resorts Daughter Avenue,,,Continuously City,RN5 2BC,16.4976,-165.1282,N19765826,E47065466,N16879899,W14498695,E40518059,1,4,HH_QF3R1W,,,0
DDR190314000993633910,DDR190314000464792047,31278277613,HH,Household,U,RD06,,647 Labs Arbor Lane,,,James City,FB8 8BA,-39.2115,-66.1716,W60537540,E75793689,E74189755,N94776263,N42789172,2,4,HH_QF3R1W,,,0
DDR190314000687459593,DDR190314000581657529,51866288117,HH,Household,U,RD03,,458 Suspect Vsnet Passage,,,Clinton Hamlet,YS4 2GO,41.1127,-160.2792,W91535629,E88773995,N58468618,E58705194,N21761533,2,5,HH_QF3R1W,,,0
DDR190314000199636053,DDR190314000621924641,38652046817,HH,Household,U,RD05,,163 Restrict Adverse Passage,,,Hopkins Town,BD6 7GA,88.8777,-148.6571,E57838391,N25076315,E27346856,W43051448,W84524738,4,1,HH_QF3R1W,,,0
DDR190314000914095619,DDR190314000872367380,10937428677,HH,Household,U,RD05,,561 Sugar Rich Street,,,Utilities Hamlet,YF2 6FC,117.3345,-83.5354,E70002175,N57216353,E51896001,W61649601,W19909794,1,5,HH_QF3R2E,,,0
DDR190314000953090138,DDR190314000746754363,74528519869,HH,Household,U,RD02,,822 Statute West Way,,,Milk City,KY3 2LW,-160.8295,-17.1545,N68527386,E65508253,W46254369,W55999740,E55287449,1,4,HH_QF3R2E,,,0
DDR190314000887453551,DDR190314000175230149,21795392737,HH,Household,U,RD04,,535 Array Jokes Alley,,,Budapest Hamlet,FC9 1MK,61.2104,-51.7860,N36590911,W83193368,E93324946,E30441386,N74924406,1,4,HH_QF3R2E,,,0
DDR190314000453254476,DDR190314000707755155,46522650685,HH,Household,U,RD02,,757 Handbags Chat Way,,,Waiver Town,VO5 7MP,50.7835,96.1705,E74079151,W76022209,N23136087,W46329362,W29201460,2,5,HH_QF3R2E,,,0
DDR190314000812744728,DDR190314000475856280,24851002851,HH,Household,U,RD06,,954 Certified Roses Alley,,,Helping Town,XK7 4UD,-130.9939,-152.3504,E83525430,E78931567,N30459834,N61605661,N78343678,3,5,HH_QF3R2E,,,0
DDR190314000622556148,DDR190314000283663707,49064511058,HH,Household,U,RD03,,777 Freeze Preliminary Street,,,Slides Hamlet,JV2 2EU,129.6108,-15.7093,W43466092,E88574524,E16370695,E64962338,N46396110,1,4,HH_QF3R2E,,,0
DDR190314000110491163,DDR190314000256235020,65086494720,HH,Household,U,RD02,,545 Dynamic Edge Road,,,Polyester City,KO9 8XO,90.3566,-24.4627,E90454610,N62604541,E48057368,N15394368,N59773652,2,5,HH_QF3R2E,,,0
DDR190314000928258560,DDR190314000863226264,61035481161,HH,Household,U,RD04,,395 Honduras Meeting Street,,,Pace Village,GF3 9QN,39.6293,-35.6977,W76229726,W31636177,E57374101,W54355250,E78309170,1,3,HH_QF3R2E,,,0
DDR190314000218897013,DDR190314000530564609,78691546966,HH,Household,U,RD04,,247 Delayed Monetary Lane,,,Currency City,WK1 3MG,-66.9592,-63.3638,N52739908,W86422713,W81651056,W88721256,N11650856,2,2,HH_QF3R2E,,,0
DDR190314000659364961,DDR190314000988010202,92642722246,HH,Household,U,RD03,,468 Hollywood Routines Avenue,,,Telecom Hamlet,KD8 8TE,6.9081,93.6311,E77558224,W80212751,N54333190,N39543402,W49258168,3,2,HH_QF3R2E,,,0
DDR190314000278910371,DDR190314000374493372,15648004090,HH,Household,U,RD06,,524 Difficulty Irish Lane,,,Annex Town,YW1 2EB,139.9921,-146.8902,N70611763,N10537775,N85253948,W40950532,E60626661,5,1,HH_QF3R2W,,,0
DDR190314000896704713,DDR190314000730405035,86590236799,HH,Household,U,RD03,,666 Passport Dress Passage,,,Interview Town,UG5 8GP,-54.5692,-110.4532,E58335261,W30218216,E57297882,E56383033,W74443838,5,1,HH_QF3R2W,,,0
DDR190314000959476146,DDR190314000687694616,22287314789,HH,Household,U,RD05,,841 Friendship Delaware Road,,,Blades Hamlet,AJ5 7WC,-35.1000,102.2339,N50720512,N44568750,E42882146,W34990639,W44877812,3,3,HH_QF3R2W,,,0
DDR190314000608029295,DDR190314000428413422,54806784256,HH,Household,U,RD02,,250 Adequate Sexual Way,,,Transparent Hamlet,KU1 1LF,-42.3303,99.1598,E31719058,N61115415,W59334329,E79101826,W31836855,1,3,HH_QF3R2W,,,0
DDR190314000493404605,DDR190314000596045908,75734813761,HH,Household,U,RD04,,931 Names James Road,,,Implementing Village,NX3 8GP,50.3342,113.4769,E35868915,E59162776,N15221779,N85391900,E31769927,2,3,HH_QF3R2W,,,0
DDR190314000384175784,DDR190314000881257809,60454771034,HH,Household,U,RD03,,957 Accuracy Initiated Passage,,,Crew City,VN1 7LT,154.3394,-34.2300,W28036341,N67325281,E20474551,N54023805,E64389678,1,5,HH_QF3R2W,,,0
DDR190314000115747634,DDR190314000688725506,79389871022,HH,Household,U,RD04,,642 Married Isaac Road,,,Patients City,WE5 5XD,-152.3772,-129.5696,W44503308,E53642856,E12384808,W25015873,W14363256,5,5,HH_QF3R2W,,,0
DDR190314000719723576,DDR190314000559098221,41943571496,CE,Residential Caravanner,E,RD02,,588 Vote Enjoyed Passage,,,Lauren City,RC8 4NA,85.7816,106.8928,W77336533,W34167036,W19272766,E22343221,N66681663,2,4,HH_QF3R2W,,,290
DDR190314000659963954,DDR190314000269100120,46318776064,CE,Hostel,E,RD03,,351 Allergy Camcorder Alley,,,Thoughts City,MD4 1LM,-90.1377,97.8738,E21006489,E46808999,W21073681,E44102075,E23939501,4,3,HH_QF3R2W,,,148
DDR190314000702707295,DDR190314000154284069,34140202412,CE,Hall of Residence,E,RD02,,472 Attribute Solaris Passage,,,Reports Hamlet,YM9 5WX,10.5953,-99.8853,E30961011,W26259654,W92403154,N39053733,N20522921,1,1,HH_QF3R2W,,,190
DDR190314000796363588,DDR190314000280526289,44782314398,HH,Household,U,RD03,,690 Filtering Vehicle Lane,,,Luther City,AQ2 7AJ,-115.8394,52.2444,W74755928,W40558713,E42884159,W62495845,E59637110,1,1,HH_QF3R3AE,,,0
DDR190314000347038866,DDR190314000695239739,68589261410,HH,Household,U,RD03,,793 Vienna Handle Way,,,Automobile Town,QK5 1LT,124.9573,-170.1372,W63232035,E84936699,E81846520,N52845974,E94603049,1,3,HH_QF3R3AE,,,0
DDR190314000446627319,DDR190314000873145636,65884854738,HH,Household,U,RD02,,98 Sailing Mariah Avenue,,,Generations Hamlet,BO8 5RV,-59.9535,146.7884,N69875288,E87678015,N12525895,N17259550,E12256984,1,1,HH_QF3R3AE,,,0
DDR190314000639426571,DDR190314000716357256,51033396472,HH,Household,U,RD06,,949 Enough Associates Passage,,,Cleaning Town,ZN6 8PP,-81.8067,16.7365,W64830802,E17793315,W70925632,E89834659,W54087635,2,1,HH_QF3R3AE,,,0
DDR190314000286333714,DDR190314000613233132,65845864485,HH,Household,U,RD04,,78 Millions Favourites Road,,,Wiki Hamlet,HR9 9CN,-150.9465,-160.2182,E66886866,N91715277,W76923639,N30278731,W25543307,4,1,HH_QF3R3AE,,,0
DDR190314000931711466,DDR190314000796858142,51977735229,HH,Household,U,RD06,,757 Piss Shame Lane,,,Bonus City,FX6 5PD,90.5213,-69.8713,E80795477,N95167253,N53781150,E60829375,N21572467,3,1,HH_QF3R3AE,,,0
DDR190314000840250117,DDR190314000836819174,27339875415,HH,Household,U,RD04,,953 Motorcycles Easy Passage,,,Usage Hamlet,ZK9 9YD,157.6201,-168.9934,N18557804,N83844482,N22501954,W32878275,W62413599,3,5,HH_QF3R3AE,,,0
DDR190314000211774728,DDR190314000519369772,65374618074,HH,Household,U,RD03,,112 Realistic Drive Street,,,Edward Hamlet,KF1 9HA,165.3659,-12.5212,E97674941,E77844659,E18242844,W20224393,N57167334,4,2,HH_QF3R3AE,,,0
DDR190314000319460522,DDR190314000877115926,99351457964,HH,Household,U,RD04,,802 Discussing Tracy Way,,,Noon Town,LX3 3HM,43.5572,-109.8066,E76130048,N92931626,W30140543,N19763145,N35900492,5,4,HH_QF3R3AE,,,0
DDR190314000477945265,DDR190314000692565642,39538264027,HH,Household,U,RD05,,218 Tourism Timber Passage,,,Choose City,ZW7 5SG,14.1719,-43.3728,W72670616,E67667686,E35272348,W63518595,W65253177,1,1,HH_QF3R3AE,,,0
DDR190314000518179659,DDR190314000606579868,89047889246,HH,Household,U,RD05,,443 Walker Permission Street,,,Findarticles City,QX3 3LO,-118.2123,24.8240,E48429929,N29920686,W66970816,E50641386,N96970712,5,2,HH_QF3R3AW,,,0
DDR190314000413293762,DDR190314000976440857,67471277936,HH,Household,U,RD04,,374 Jump Scholarship Alley,,,Listening Town,EG7 8PB,48.4261,-91.3861,W83047887,N14152226,E33943847,W48151692,E31587523,3,3,HH_QF3R3AW,,,0
DDR190314000882151518,DDR190314000677796365,32696318169,HH,Household,U,RD03,,775 Geographic Toshiba Street,,,Aims Hamlet,HP4 8IF,-35.1332,-50.7257,N56978322,W90697906,N95385100,W48380432,W73546412,4,2,HH_QF3R3AW,,,0
DDR190314000968995281,DDR190314000557830014,71995246408,HH,Household,U,RD05,,224 Butterfly Happening Lane,,,Johnston Hamlet,RG5 2BQ,-143.2070,-46.5079,E25731910,N70126155,W86148055,W95908664,N70527651,5,1,HH_QF3R3AW,,,0
DDR190314000732993427,DDR190314000725670551,51443861724,CE,Residential Boater,E,RD02,,663 Lord Iceland Avenue,,,Genesis Hamlet,HF1 3XH,-13.2842,-42.3907,W85719174,E64026338,W30828034,E61871410,N33105179,2,3,HH_QF3R3AW,,,957
DDR190314000129828500,DDR190314000344025845,37177833792,HH,Household,U,RD02,,222 Camcorders Forgotten Street,,,Hanging Hamlet,AR6 8CO,-1.5889,-134.6553,E56506706,W52249252,W26203922,N89731527,W81636781,5,4,HH_QF3R3AW,,,0
DDR190314000677910483,DDR190314000622955866,81595102436,CE,Residential Caravanner,E,RD02,,425 Rebate Effect Passage,,,Pledge City,UK2 4CC,-164.3914,26.6425,W44159965,W16163459,W67983208,E77613391,N56143696,2,3,HH_QF3R3AW,,,797
DDR190314000689736220,DDR190314000832036978,25104832546,HH,Household,U,RD02,,913 Dump Ambien Road,,,Hollywood Village,JU9 8LM,117.3289,117.3260,N19796682,E23678624,W49580188,E17976613,N61665612,4,1,HH_QF3R3AW,,,0
DDR190314000556126703,DDR190314000671734238,81953936193,HH,Household,U,RD05,,475 Symptoms Tribes Road,,,Modules Hamlet,JO1 6IJ,-16.5827,119.8442,E70881256,N20033091,N40974464,N57035052,W84954530,4,4,HH_QF3R3AW,,,0
DDR190314000277032237,DDR190314000555345396,57984645043,HH,Household,U,RD04,,544 Selected Granny Street,,,Safari Hamlet,CF4 4PS,-25.2085,-50.2642,E74454916,W85291383,W62477148,N49667937,N79649103,3,5,HH_QF3R3AW,,,0
DDR190314000531252617,DDR190314000488360655,22231350312,HH,Household,U,RD04,,538 Basement Furnishings Road,,,Relief Village,VQ5 9JN,-82.9243,40.9451,E17483741,W45209566,N39066145,W69158159,E27462825,3,2,HH_QFNR1E,,,0
DDR190314000260331665,DDR190314000643202665,16184868321,HH,Household,U,RD03,,285 Zealand Shaved Way,,,Concern City,IA6 2NH,117.5533,-141.9218,N15614523,N94454127,N43074379,W20296271,W95288619,5,3,HH_QFNR1E,,,0
DDR190314000210011130,DDR190314000216847585,23329221830,HH,Household,U,RD04,,466 Artificial Toward Street,,,Criticism City,UX8 5MJ,49.7775,46.7111,E95754466,W56013007,N66814390,W44062057,N16192837,3,1,HH_QFNR1E,,,0
DDR190314000351487321,DDR190314000459852634,67561570979,HH,Household,U,RD04,,836 Cartridges Consciousness Lane,,,Mysql Hamlet,US3 9FW,4.6341,159.2009,W35130940,E71958896,N19748853,N63786083,N56909804,4,1,HH_QFNR1E,,,0
DDR190314000464188578,DDR190314000392210996,97826219566,HH,Household,U,RD05,,655 Midnight Amenities Passage,,,Folding Town,RO7 6CT,44.1764,-80.8011,W82817102,W12216318,E34844714,W28859779,E61015335,4,3,HH_QFNR1E,,,0
DDR190314000433818165,DDR190314000679342709,95104464047,HH,Household,U,RD06,,572 Parking Teach Lane,,,Disco Hamlet,NY1 5CD,-76.5439,-64.5948,E14359619,N61521763,N78677126,W47159180,W99306662,2,3,HH_QFNR1E,,,0
DDR190314000430377808,DDR190314000519970090,71928806531,CE,Hall of Residence,E,RD02,,828 Cake Easy Way,,,Mothers Hamlet,AU9 6YX,140.4067,7.6241,W94526205,N87825554,N62715833,N96989983,N55561087,5,3,HH_QFNR1E,,,406
DDR190314000582299489,DDR190314000429190767,20625750526,CE,Care Home,E,RD02,,749 Gave Randy Avenue,,,Danger Town,QZ8 1WU,134.7319,-139.1563,W28417116,E98512351,N31444568,N94720351,N65940382,2,2,HH_QFNR1E,,,245
DDR190314000220448822,DDR190314000602069601,73138262008,HH,Household,U,RD03,,890 Sample Syndicate Street,,,Challenging Village,IO6 6PF,177.7423,-75.4468,E44245934,N28420003,N49261477,W75686891,N52069996,3,4,HH_QFNR1E,,,0
DDR190314000478590580,DDR190314000225792334,91109739212,HH,Household,U,RD04,,947 Regional Intent Lane,,,Yeah Village,ZY6 4NQ,-110.5191,144.5229,E92163812,W73924411,W68467573,E58099132,E91139007,2,3,HH_QFNR1E,,,0
DDR190314000579856335,DDR190314000645524837,87527399877,HH,Household,U,RD03,,518 Passes Better Alley,,,Newton Hamlet,HO4 2NT,-28.4353,41.5564,E35965709,E36043109,W59718984,W64021697,E15930250,1,3,HH_QFNR1W,,,0
DDR190314000116666732,DDR190314000156378035,78590580198,HH,Household,U,RD03,,104 Radios Interact Way,,,Snapshot Town,JV9 2OX,-30.3447,-27.3623,W93056964,W19979717,N81767229,N50226464,N96108756,5,5,HH_QFNR1W,,,0
DDR190314000131619720,DDR190314000305343749,59984548897,HH,Household,U,RD04,,149 Diabetes Quite Road,,,Canal City,IF5 6EQ,63.7908,53.8712,N39736522,E84611268,W40776504,W53242265,E10551875,3,1,HH_QFNR1W,,,0
DDR190314000980943493,DDR190314000850730490,27761318750,HH,Household,U,RD03,,814 Calendar Baseline Street,,,Tremendous Hamlet,AY8 7HK,-162.3449,-129.4042,W78731210,E83648372,N13084527,N21625906,N44933562,5,3,HH_QFNR1W,,,0
DDR190314000991868428,DDR190314000258149875,61623755771,HH,Household,U,RD03,,736 Bias Elementary Street,,,Implied City,IE5 6PM,87.5213,-137.1155,E97848496,W69363545,N67463750,E54638500,E74832143,3,3,HH_QFNR1W,,,0
DDR190314000586149461,DDR190314000398323272,41250590952,HH,Household,U,RD06,,4 Betty Ensures Way,,,Automatic Town,MX6 7CF,-20.8986,76.7608,E37927163,E85638004,W20178485,N87878405,N91243362,5,5,HH_QFNR1W,,,0
DDR190314000663524072,DDR190314000779912163,90884263969,HH,Household,U,RD05,,823 Reproduce Acids Alley,,,Breaking Hamlet,ZT8 1AA,-128.5780,-22.1425,E19299208,E65811393,W27898445,N61067936,W76853546,3,1,HH_QFNR1W,,,0
DDR190314000807878372,DDR190314000868137926,79087006385,HH,Household,U,RD02,,267 Tuning Scuba Passage,,,Prostate Town,ZD9 8OH,153.8945,158.4154,E18811661,N96028794,N72971023,E53853314,W54277505,3,4,HH_QFNR1W,,,0
DDR190314000861091414,DDR190314000842794029,53087923632,HH,Household,U,RD05,,88 Consecutive Definitions Street,,,Symphony Hamlet,VI6 1HI,118.5024,14.8746,N47297611,E99301818,E98218675,N19745631,W99768694,4,4,HH_QFNR1W,,,0
DDR190314000762326439,DDR190314000280514516,18895445198,HH,Household,U,RD04,,512 Preferences Mineral Street,,,Patricia City,FC1 6MD,111.9538,136.6579,N68749052,E32370855,N27951263,N60992527,E13366053,1,3,HH_QFNR1W,,,0
DDR190314000813615392,DDR190314000755009056,72386431685,HH,Household,U,RD02,,707 Carroll Similar Way,,,Objective Town,XW9 9AM,-141.3787,29.6356,N16273217,W52001060,N92437456,N33910162,W61536332,2,2,HH_QFNR2E,,,0
DDR190314000986788706,DDR190314000245632153,65531627119,HH,Household,U,RD06,,637 Fleet Create Way,,,Investigated Town,TD5 7HS,161.4760,-66.6364,W52667143,W91313291,N11867836,N83448127,W97404447,2,4,HH_QFNR2E,,,0
DDR190314000493073381,DDR190314000399683029,64897995782,HH,Household,U,RD06,,813 Atlanta Access Passage,,,Rather Town,HG3 8PX,158.9083,85.2681,N42133228,W69791993,E32278551,W11057260,N28951367,2,4,HH_QFNR2E,,,0
DDR190314000798743193,DDR190314000467494397,18975175154,HH,Household,U,RD03,,628 Webster Easter Way,,,Delhi Town,UN3 6YX,19.8764,-26.9874,W67422851,N78069381,E65278614,W31683658,E19512253,5,2,HH_QFNR2E,,,0
DDR190314000520589669,DDR190314000704799015,34321485674,HH,Household,U,RD04,,670 Precision Stack Street,,,Zimbabwe Village,CZ8 8SO,-68.2695,-176.9544,W68801319,E21910782,N38653765,N95845024,N89920439,4,2,HH_QFNR2E,,,0
DDR190314000798922857,DDR190314000192585985,98849391540,HH,Household,U,RD06,,911 Pets Gathering Road,,,Subsection Hamlet,WY2 8LW,-39.4105,122.8543,W84563876,E29357815,W22120482,N66461498,N62271996,1,3,HH_QFNR2E,,,0
DDR190314000508655239,DDR190314000822078060,96708187129,HH,Household,U,RD04,,21 Bunch Treo Way,,,Possibly City,SQ3 5RI,152.4856,-168.5117,N91740959,E76392052,N75556484,W62001402,N46370050,3,5,HH_QFNR2E,,,0
DDR190314000362843824,DDR190314000271212230,21552403513,HH,Household,U,RD03,,474 Space Announce Passage,,,Adoption Town,GL8 2SS,-8.8310,168.8721,N10397065,N92840874,E73226650,W39924653,E77780701,2,2,HH_QFNR2E,,,0
DDR190314000699726852,DDR190314000321003791,12128541584,HH,Household,U,RD05,,584 Sheep Vessels Avenue,,,Concluded Hamlet,WE1 7MP,-69.9616,-167.3837,E54615048,E20599588,N85249543,N81229953,N31594618,5,5,HH_QFNR2E,,,0
DDR190314000671785439,DDR190314000258506610,13954642335,HH,Household,U,RD05,,151 Came Designed Lane,,,Panties Town,RR7 1WR,-179.4029,-154.9420,E40189368,N63200100,E45017568,N11690459,E19904833,3,3,HH_QFNR2E,,,0
DDR190314000448101868,DDR190314000437455314,66879618156,HH,Household,U,RD02,,226 Deal Making Alley,,,Cuba Village,BO1 1CR,75.3111,-108.6690,N67760628,E70258953,W60085835,N97887200,N30351938,3,4,HH_QFNR2W,,,0
DDR190314000714512693,DDR190314000310177004,74011437882,HH,Household,U,RD04,,952 Talks Improve Lane,,,Exotic Hamlet,PH1 8YN,-96.5539,-159.9255,E49617731,N20048829,E92166034,E16010717,N91144635,5,1,HH_QFNR2W,,,0
DDR190314000687394799,DDR190314000436725293,71384109645,HH,Household,U,RD04,,145 Complete Basin Way,,,Acknowledge Hamlet,ZP8 6IP,170.5301,-59.7039,W21781213,W99668772,N19988495,E47481596,N29584780,1,1,HH_QFNR2W,,,0
DDR190314000922794504,DDR190314000784773225,56892625394,HH,Household,U,RD06,,429 Freeze Salvador Passage,,,Abilities Hamlet,YK7 2MW,-87.6505,59.4524,N31857319,E68941080,E25124007,N59556572,W43749757,5,2,HH_QFNR2W,,,0
DDR190314000800603174,DDR190314000691001675,19835957900,HH,Household,U,RD02,,696 Closer Sisters Passage,,,Lesbian Village,CV5 1ZO,-23.9250,-126.6345,N51128254,E70759360,E33551840,E94131317,N46124314,1,5,HH_QFNR2W,,,0
DDR190314000665969485,DDR190314000391459961,13926670155,HH,Household,U,RD06,,612 Relate Beverages Street,,,Gospel City,OQ8 9LY,-171.9687,136.3833,W35434700,W95398682,E46402424,W44799406,N52560343,2,3,HH_QFNR2W,,,0
DDR190314000437402638,DDR190314000772413112,41442440917,HH,Household,U,RD02,,962 Fallen Whenever Street,,,Kitty Hamlet,XX6 9UF,59.5191,-145.2095,E92885779,E66962261,W70530776,N94200097,E20989742,1,2,HH_QFNR2W,,,0
DDR190314000882768377,DDR190314000808929344,13831557921,HH,Household,U,RD06,,501 Closes Below Road,,,Azerbaijan Village,NR6 9SP,-113.2452,164.7137,E28137379,W57233409,E97241413,W47876094,N72077880,2,5,HH_QFNR2W,,,0
DDR190314000372212715,DDR190314000866087806,13579525239,HH,Household,U,RD04,,245 Riders Telling Street,,,Realtors City,MV4 7IJ,164.9601,90.6903,W58784988,N71726399,N35409217,W59448988,W49730750,3,5,HH_QFNR2W,,,0
DDR190314000950691835,DDR190314000953394900,99306018815,HH,Household,U,RD05,,963 Sample Boundary Way,,,Thesis Village,RJ6 1VT,-143.5847,-113.1754,N73411944,W88739425,N40705100,W38309916,E55738405,1,4,HH_QFNR2W,,,0
DDR190314000626017301,DDR190314000169852919,24872531162,HH,Household,U,RD04,,658 Died Medication Alley,,,Transmission Town,HA8 2LX,-145.4530,-112.9153,N20645577,E89799858,W23524686,N71709275,N61230608,2,2,HH_QFNR3AE,,,0
DDR190314000622097703,DDR190314000829569520,38647275420,HH,Household,U,RD06,,225 Taken Decades Street,,,Taxes Town,YE9 1RB,-135.9041,154.7794,E15551027,E19931466,W83718192,N72699997,W70643569,2,4,HH_QFNR3AE,,,0
DDR190314000940631679,DDR190314000129050503,77204503549,HH,Household,U,RD04,,118 Cams Prince Road,,,Preferred Hamlet,TI6 4WJ,45.6573,-132.4758,W14867732,N70484051,W20062698,N80618161,E86251818,2,4,HH_QFNR3AE,,,0
DDR190314000936413281,DDR190314000757505508,62378718549,HH,Household,U,RD05,,333 Dont Border Passage,,,Summit Hamlet,IA4 7HA,156.1665,48.3264,N73617316,N96290264,N27502762,E98998589,E22160066,2,2,HH_QFNR3AE,,,0
DDR190314000500640451,DDR190314000584951668,81971894363,HH,Household,U,RD06,,817 White Whose Avenue,,,Mediawiki Hamlet,UK8 8OK,-74.8053,-31.6061,N26728079,E46808328,E91269046,E67708017,W46592874,4,3,HH_QFNR3AE,,,0
DDR190314000642050031,DDR190314000971021180,48259041034,HH,Household,U,RD04,,192 Returned Subsequent Alley,,,Driven City,VZ2 7PM,2.5306,-47.4492,W63573042,W12565054,E19592681,N65847857,N30052291,2,4,HH_QFNR3AE,,,0
DDR190314000804460053,DDR190314000810252603,83810433009,HH,Household,U,RD06,,431 Delivering Library Way,,,Argued Village,VF3 5LP,-15.9507,26.6517,W13008445,W13925529,E58372664,E11243603,N69574435,3,5,HH_QFNR3AE,,,0
DDR190314000549191974,DDR190314000192006383,81154661541,HH,Household,U,RD02,,40 Roll Source Alley,,,Uruguay City,KL4 6XA,101.3384,-72.8114,E87135706,N40173329,W64040869,E54878574,E99213647,1,4,HH_QFNR3AE,,,0
DDR190314000797805626,DDR190314000903040300,62891713704,HH,Household,U,RD06,,713 Frequencies Virginia Alley,,,Affects Village,GD9 8LZ,139.6528,-97.9638,N15295482,W27833401,W56537391,W50372281,E10393992,4,1,HH_QFNR3AE,,,0
DDR190314000784116068,DDR190314000307407024,47544028240,CE,Boarding School,E,RD04,,419 Competent Scanning Alley,,,Campus Town,NC9 8QQ,-80.7695,-127.4874,W79657058,N43748077,W91970679,N58294845,N45748463,2,3,HH_QFNR3AE,,,102
DDR190314000514443529,DDR190314000151391466,93404067377,CE,Hostel,E,RD05,,493 Milk Lady Passage,,,Heading Village,ED4 9EU,4.5833,140.3593,W74968197,W43951992,W79583203,E90724227,W23190499,1,2,HH_QFNR3AW,,,125
DDR190314000422656480,DDR190314000962120264,43905781096,HH,Household,U,RD02,,510 Adopted Benz Alley,,,Natural Town,UR6 1FK,157.1831,-103.3458,W44568749,N93046934,E55135373,N16960569,W57491009,2,5,HH_QFNR3AW,,,0
